@relation predict2_data

@attribute month numeric
@attribute duration numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome numeric
@attribute y {no,yes}

@data
8,138,-1,0,0,no
8,79,-1,0,0,no
8,58,-1,0,0,no
8,68,-1,0,0,no
8,226,-1,0,0,no
8,413,-1,0,0,no
8,679,-1,0,0,no
8,160,-1,0,0,no
8,315,-1,0,0,no
8,20,-1,0,0,no
8,282,-1,0,0,no
8,488,-1,0,0,no
8,824,-1,0,0,no
8,506,-1,0,0,no
8,166,-1,0,0,no
8,134,-1,0,0,no
8,432,-1,0,0,no
8,295,-1,0,0,no
8,1110,-1,0,0,yes
8,184,-1,0,0,no
8,166,-1,0,0,no
8,422,-1,0,0,no
8,266,-1,0,0,no
8,46,-1,0,0,no
8,143,-1,0,0,no
8,226,-1,0,0,no
8,454,-1,0,0,no
8,416,-1,0,0,no
8,69,-1,0,0,no
8,155,-1,0,0,no
8,115,-1,0,0,no
8,68,-1,0,0,no
8,122,-1,0,0,no
8,204,-1,0,0,no
8,273,-1,0,0,no
8,653,-1,0,0,no
8,226,-1,0,0,no
8,255,-1,0,0,no
8,149,-1,0,0,no
8,58,-1,0,0,no
8,86,-1,0,0,no
8,91,-1,0,0,no
8,108,-1,0,0,no
8,112,-1,0,0,no
8,104,-1,0,0,no
8,165,-1,0,0,no
8,357,-1,0,0,no
8,282,-1,0,0,no
8,144,-1,0,0,no
8,341,-1,0,0,no
8,115,-1,0,0,no
8,121,-1,0,0,no
8,322,-1,0,0,no
8,154,-1,0,0,no
8,333,-1,0,0,no
8,1486,-1,0,0,yes
8,143,-1,0,0,no
8,135,-1,0,0,no
8,182,-1,0,0,no
8,173,-1,0,0,no
8,136,-1,0,0,no
8,328,-1,0,0,no
8,378,-1,0,0,no
8,230,-1,0,0,no
8,958,-1,0,0,no
8,99,-1,0,0,no
8,190,-1,0,0,no
8,170,-1,0,0,no
8,151,-1,0,0,no
8,190,-1,0,0,no
8,110,-1,0,0,no
8,281,-1,0,0,no
8,376,-1,0,0,no
8,67,-1,0,0,no
8,389,-1,0,0,no
8,91,-1,0,0,no
8,368,-1,0,0,no
8,299,-1,0,0,no
8,144,-1,0,0,no
8,146,-1,0,0,no
8,370,-1,0,0,no
8,230,-1,0,0,no
8,686,-1,0,0,no
8,597,-1,0,0,no
8,441,-1,0,0,no
8,857,-1,0,0,no
8,753,-1,0,0,no
8,410,-1,0,0,no
8,430,-1,0,0,no
8,251,-1,0,0,no
8,357,-1,0,0,no
8,211,-1,0,0,no
8,1488,-1,0,0,yes
8,114,-1,0,0,no
8,428,-1,0,0,no
8,81,-1,0,0,no
8,133,-1,0,0,no
8,142,-1,0,0,no
8,603,-1,0,0,yes
8,250,-1,0,0,no
8,125,-1,0,0,no
8,201,-1,0,0,no
8,377,-1,0,0,no
8,641,-1,0,0,yes
8,98,-1,0,0,no
8,837,-1,0,0,yes
8,222,-1,0,0,no
8,117,-1,0,0,no
8,314,-1,0,0,no
8,553,-1,0,0,yes
8,114,-1,0,0,no
8,122,-1,0,0,no
8,306,-1,0,0,no
8,91,-1,0,0,no
8,36,-1,0,0,no
8,422,-1,0,0,no
8,537,-1,0,0,no
8,794,-1,0,0,yes
8,145,-1,0,0,no
8,139,-1,0,0,no
8,241,-1,0,0,no
8,836,-1,0,0,yes
8,269,-1,0,0,no
8,67,-1,0,0,no
8,148,-1,0,0,no
8,448,-1,0,0,no
8,162,-1,0,0,no
8,335,-1,0,0,no
8,140,-1,0,0,no
8,86,-1,0,0,no
8,224,-1,0,0,no
8,171,-1,0,0,no
8,67,-1,0,0,no
8,356,-1,0,0,no
8,130,-1,0,0,no
8,261,-1,0,0,no
8,1134,-1,0,0,yes
8,155,-1,0,0,no
8,281,-1,0,0,no
8,113,-1,0,0,no
8,164,-1,0,0,no
8,91,-1,0,0,no
8,409,-1,0,0,no
8,1109,-1,0,0,yes
8,607,-1,0,0,yes
8,328,-1,0,0,no
8,88,-1,0,0,no
8,175,-1,0,0,no
8,124,-1,0,0,no
8,146,-1,0,0,no
8,97,-1,0,0,no
8,454,-1,0,0,no
8,54,-1,0,0,no
8,109,-1,0,0,no
8,114,-1,0,0,no
8,268,-1,0,0,no
8,115,-1,0,0,no
8,348,-1,0,0,no
8,155,-1,0,0,no
8,1536,-1,0,0,yes
8,166,-1,0,0,no
8,1186,-1,0,0,yes
8,197,-1,0,0,no
8,198,-1,0,0,no
8,111,-1,0,0,no
8,515,-1,0,0,yes
8,123,-1,0,0,no
8,222,-1,0,0,no
8,790,-1,0,0,no
8,142,-1,0,0,no
8,122,-1,0,0,no
8,163,-1,0,0,no
8,183,-1,0,0,no
8,157,-1,0,0,no
8,406,-1,0,0,no
8,196,-1,0,0,no
8,159,-1,0,0,no
8,297,-1,0,0,no
8,229,-1,0,0,no
8,138,-1,0,0,no
8,231,-1,0,0,no
8,105,-1,0,0,no
8,238,-1,0,0,no
8,278,-1,0,0,no
8,264,-1,0,0,no
8,156,-1,0,0,no
8,68,-1,0,0,no
8,156,-1,0,0,no
8,286,-1,0,0,no
8,334,-1,0,0,no
8,95,-1,0,0,no
8,148,-1,0,0,no
8,124,-1,0,0,no
8,1092,-1,0,0,yes
8,104,-1,0,0,no
8,195,-1,0,0,no
8,56,-1,0,0,no
8,297,-1,0,0,no
8,720,-1,0,0,yes
8,231,-1,0,0,no
8,126,-1,0,0,no
8,67,-1,0,0,no
8,54,-1,0,0,no
8,202,-1,0,0,no
8,149,-1,0,0,no
8,683,-1,0,0,no
8,168,-1,0,0,no
8,203,-1,0,0,no
8,92,-1,0,0,no
8,176,-1,0,0,no
8,66,-1,0,0,no
8,935,-1,0,0,yes
8,165,-1,0,0,no
8,1051,-1,0,0,yes
8,493,-1,0,0,no
8,97,-1,0,0,no
8,1200,-1,0,0,yes
8,176,-1,0,0,no
8,531,-1,0,0,yes
8,231,-1,0,0,no
8,187,-1,0,0,no
8,141,-1,0,0,no
8,414,-1,0,0,no
8,143,-1,0,0,no
8,295,-1,0,0,no
8,68,-1,0,0,no
8,123,-1,0,0,no
8,766,-1,0,0,yes
8,27,-1,0,0,no
8,229,-1,0,0,no
8,112,-1,0,0,no
8,104,-1,0,0,no
8,409,-1,0,0,no
8,1311,-1,0,0,yes
8,223,-1,0,0,no
8,292,-1,0,0,no
8,166,-1,0,0,no
8,77,-1,0,0,no
8,287,-1,0,0,no
8,100,-1,0,0,no
8,109,-1,0,0,no
8,291,-1,0,0,no
8,307,-1,0,0,no
8,33,-1,0,0,no
8,239,-1,0,0,no
8,318,-1,0,0,no
8,80,-1,0,0,no
8,193,-1,0,0,no
8,153,-1,0,0,no
8,1113,-1,0,0,no
8,203,-1,0,0,no
8,344,-1,0,0,no
8,197,-1,0,0,no
8,155,-1,0,0,no
8,618,-1,0,0,yes
8,196,-1,0,0,no
8,875,-1,0,0,yes
8,445,-1,0,0,no
8,504,-1,0,0,no
8,425,-1,0,0,no
8,134,-1,0,0,no
8,56,-1,0,0,no
8,121,-1,0,0,no
8,214,-1,0,0,no
8,129,-1,0,0,no
8,211,-1,0,0,no
8,513,-1,0,0,no
8,371,-1,0,0,no
8,419,-1,0,0,yes
8,210,-1,0,0,no
8,459,-1,0,0,no
8,648,-1,0,0,no
8,592,-1,0,0,no
8,263,-1,0,0,no
8,37,-1,0,0,no
8,332,-1,0,0,no
8,131,-1,0,0,no
8,1227,-1,0,0,yes
8,608,-1,0,0,no
8,203,-1,0,0,no
8,295,-1,0,0,no
8,178,-1,0,0,no
8,371,-1,0,0,no
8,147,-1,0,0,no
8,307,-1,0,0,no
8,109,-1,0,0,no
8,78,-1,0,0,no
8,996,-1,0,0,no
8,157,-1,0,0,no
8,92,-1,0,0,no
8,115,-1,0,0,no
8,78,-1,0,0,no
8,116,-1,0,0,no
8,314,-1,0,0,no
8,91,-1,0,0,no
8,91,-1,0,0,no
8,384,-1,0,0,no
8,46,-1,0,0,no
8,212,-1,0,0,no
8,139,-1,0,0,no
8,1357,-1,0,0,yes
8,66,-1,0,0,no
8,125,-1,0,0,no
8,376,-1,0,0,no
8,455,-1,0,0,yes
8,146,-1,0,0,no
8,81,-1,0,0,no
8,205,-1,0,0,no
8,192,-1,0,0,no
8,152,-1,0,0,no
8,89,-1,0,0,no
8,406,-1,0,0,yes
8,103,-1,0,0,no
8,84,-1,0,0,no
8,175,-1,0,0,no
8,113,-1,0,0,no
8,530,-1,0,0,no
8,273,-1,0,0,no
8,902,-1,0,0,yes
8,158,-1,0,0,no
8,740,-1,0,0,yes
8,86,-1,0,0,no
8,139,-1,0,0,no
8,347,-1,0,0,no
8,120,-1,0,0,no
8,80,-1,0,0,no
8,174,-1,0,0,no
8,140,-1,0,0,no
8,277,-1,0,0,no
8,898,-1,0,0,no
8,637,-1,0,0,yes
8,142,-1,0,0,no
8,224,-1,0,0,no
8,254,-1,0,0,no
8,128,-1,0,0,no
8,189,-1,0,0,no
8,206,-1,0,0,no
8,90,-1,0,0,no
8,220,-1,0,0,no
8,311,-1,0,0,no
8,501,-1,0,0,yes
8,209,-1,0,0,no
8,835,-1,0,0,yes
8,50,-1,0,0,no
8,126,-1,0,0,no
8,58,-1,0,0,no
8,182,-1,0,0,no
8,499,-1,0,0,no
8,720,-1,0,0,yes
8,113,-1,0,0,no
8,836,-1,0,0,yes
8,439,-1,0,0,no
8,167,-1,0,0,no
8,102,-1,0,0,no
8,184,-1,0,0,no
8,159,-1,0,0,no
8,117,-1,0,0,no
8,181,-1,0,0,no
8,585,-1,0,0,no
8,139,-1,0,0,no
8,65,-1,0,0,no
8,490,-1,0,0,yes
8,71,-1,0,0,no
8,358,-1,0,0,no
8,222,-1,0,0,no
8,163,-1,0,0,no
8,115,-1,0,0,no
8,99,-1,0,0,no
8,359,-1,0,0,no
8,211,-1,0,0,no
8,133,-1,0,0,no
8,131,-1,0,0,no
8,88,-1,0,0,no
8,164,-1,0,0,no
8,467,-1,0,0,no
8,225,-1,0,0,no
8,763,-1,0,0,yes
8,184,-1,0,0,no
8,122,-1,0,0,no
8,123,-1,0,0,no
8,103,-1,0,0,no
8,649,-1,0,0,yes
8,88,-1,0,0,no
8,293,-1,0,0,no
8,938,-1,0,0,yes
8,931,-1,0,0,no
8,89,-1,0,0,no
8,221,-1,0,0,no
8,126,-1,0,0,no
8,166,-1,0,0,no
8,641,-1,0,0,yes
8,165,-1,0,0,no
8,68,-1,0,0,no
8,127,-1,0,0,no
8,78,-1,0,0,no
8,302,-1,0,0,no
8,400,-1,0,0,no
8,375,-1,0,0,no
8,258,-1,0,0,no
8,738,-1,0,0,yes
8,329,-1,0,0,no
8,119,-1,0,0,no
8,341,-1,0,0,no
8,181,-1,0,0,no
8,127,-1,0,0,no
8,124,-1,0,0,no
8,232,-1,0,0,no
8,224,-1,0,0,no
8,148,-1,0,0,no
8,174,-1,0,0,no
8,113,-1,0,0,no
8,68,-1,0,0,no
8,232,-1,0,0,no
8,376,-1,0,0,no
8,199,-1,0,0,no
8,150,-1,0,0,no
8,2191,-1,0,0,no
8,123,-1,0,0,no
8,185,-1,0,0,no
8,275,-1,0,0,no
8,388,-1,0,0,no
8,165,-1,0,0,no
8,89,-1,0,0,no
8,111,-1,0,0,no
8,160,-1,0,0,no
8,254,-1,0,0,no
8,1044,-1,0,0,yes
8,244,-1,0,0,no
8,84,-1,0,0,no
8,499,-1,0,0,no
8,290,-1,0,0,no
8,136,-1,0,0,no
8,384,-1,0,0,no
8,732,-1,0,0,no
8,168,-1,0,0,no
8,482,-1,0,0,yes
8,100,-1,0,0,no
8,136,-1,0,0,no
8,301,-1,0,0,no
8,391,-1,0,0,no
8,315,-1,0,0,no
8,184,-1,0,0,no
8,44,-1,0,0,no
8,411,-1,0,0,no
8,120,-1,0,0,no
8,188,-1,0,0,no
8,411,-1,0,0,no
8,72,-1,0,0,no
8,128,-1,0,0,no
8,135,-1,0,0,no
8,90,-1,0,0,no
8,102,-1,0,0,no
8,533,-1,0,0,no
8,265,-1,0,0,no
8,198,-1,0,0,no
8,64,-1,0,0,no
8,170,-1,0,0,no
8,438,-1,0,0,no
8,281,-1,0,0,no
8,601,-1,0,0,no
8,83,-1,0,0,no
8,39,-1,0,0,no
8,163,-1,0,0,no
8,252,-1,0,0,no
8,102,-1,0,0,no
8,131,-1,0,0,no
8,127,-1,0,0,no
8,168,-1,0,0,no
8,1249,-1,0,0,yes
8,308,-1,0,0,no
8,196,-1,0,0,no
8,115,-1,0,0,no
8,851,-1,0,0,no
8,291,-1,0,0,no
8,64,-1,0,0,no
8,224,-1,0,0,no
8,996,-1,0,0,yes
8,83,-1,0,0,no
8,499,-1,0,0,no
8,175,-1,0,0,no
8,536,-1,0,0,no
8,171,-1,0,0,no
8,203,-1,0,0,no
8,132,-1,0,0,no
8,588,-1,0,0,no
8,311,-1,0,0,no
8,175,-1,0,0,no
8,72,-1,0,0,no
8,101,-1,0,0,no
8,184,-1,0,0,no
8,147,-1,0,0,no
8,192,-1,0,0,no
8,275,-1,0,0,no
8,138,-1,0,0,no
8,269,-1,0,0,no
8,170,-1,0,0,no
8,377,-1,0,0,no
8,209,-1,0,0,no
8,276,-1,0,0,no
8,160,-1,0,0,no
8,459,-1,0,0,no
8,339,-1,0,0,no
8,70,-1,0,0,no
8,322,-1,0,0,no
8,54,-1,0,0,no
8,406,-1,0,0,no
8,386,-1,0,0,no
8,127,-1,0,0,no
8,276,-1,0,0,no
8,69,-1,0,0,no
8,286,-1,0,0,no
8,433,-1,0,0,no
8,292,-1,0,0,no
8,562,-1,0,0,no
8,543,-1,0,0,no
8,530,-1,0,0,no
8,685,-1,0,0,no
8,131,-1,0,0,no
8,258,-1,0,0,no
8,45,-1,0,0,no
8,492,-1,0,0,no
8,61,-1,0,0,no
8,227,-1,0,0,no
8,265,-1,0,0,no
8,79,-1,0,0,no
8,119,-1,0,0,no
8,426,-1,0,0,no
8,80,-1,0,0,no
8,307,-1,0,0,no
8,236,-1,0,0,no
8,105,-1,0,0,no
8,68,-1,0,0,no
8,275,-1,0,0,no
8,178,-1,0,0,no
8,226,-1,0,0,no
8,181,-1,0,0,no
8,244,-1,0,0,no
8,131,-1,0,0,no
8,132,-1,0,0,no
8,106,-1,0,0,no
8,135,-1,0,0,no
8,107,-1,0,0,no
8,1250,-1,0,0,yes
8,1471,-1,0,0,yes
8,1456,-1,0,0,yes
8,122,-1,0,0,no
8,108,-1,0,0,no
8,110,-1,0,0,no
8,186,-1,0,0,no
8,67,-1,0,0,no
8,297,-1,0,0,no
8,70,-1,0,0,no
8,93,-1,0,0,no
8,91,-1,0,0,no
8,301,-1,0,0,no
8,88,-1,0,0,no
8,261,-1,0,0,no
8,187,-1,0,0,no
8,139,-1,0,0,no
8,59,-1,0,0,no
8,420,-1,0,0,no
8,352,-1,0,0,no
8,135,-1,0,0,no
8,219,-1,0,0,no
8,117,-1,0,0,no
8,82,-1,0,0,no
8,122,-1,0,0,no
8,91,-1,0,0,no
8,64,-1,0,0,no
8,235,-1,0,0,no
8,67,-1,0,0,no
8,267,-1,0,0,no
8,74,-1,0,0,no
8,131,-1,0,0,no
8,78,-1,0,0,no
8,402,-1,0,0,no
8,123,-1,0,0,no
8,132,-1,0,0,no
8,587,-1,0,0,yes
8,51,-1,0,0,no
8,185,-1,0,0,no
8,51,-1,0,0,no
8,163,-1,0,0,no
8,666,-1,0,0,no
8,326,-1,0,0,no
8,292,-1,0,0,no
8,395,-1,0,0,yes
8,137,-1,0,0,no
8,663,-1,0,0,yes
8,387,-1,0,0,no
8,108,-1,0,0,no
8,142,-1,0,0,no
8,48,-1,0,0,no
8,253,-1,0,0,no
8,228,-1,0,0,no
8,124,-1,0,0,no
8,358,-1,0,0,no
8,134,-1,0,0,no
8,239,-1,0,0,no
8,113,-1,0,0,no
8,84,-1,0,0,no
8,224,-1,0,0,no
8,274,-1,0,0,no
8,22,-1,0,0,no
8,309,-1,0,0,no
8,131,-1,0,0,no
8,159,-1,0,0,no
8,63,-1,0,0,no
8,1462,-1,0,0,no
8,152,-1,0,0,no
8,103,-1,0,0,no
8,159,-1,0,0,no
8,225,-1,0,0,no
8,228,-1,0,0,no
8,123,-1,0,0,no
8,36,-1,0,0,no
8,199,-1,0,0,no
8,154,-1,0,0,no
8,147,-1,0,0,no
8,1834,-1,0,0,no
8,398,-1,0,0,no
8,131,-1,0,0,no
8,148,-1,0,0,no
8,674,-1,0,0,yes
8,306,-1,0,0,no
8,196,-1,0,0,no
8,114,-1,0,0,no
8,46,-1,0,0,no
8,235,-1,0,0,no
8,201,-1,0,0,no
8,76,-1,0,0,no
8,359,-1,0,0,no
8,71,-1,0,0,no
8,113,-1,0,0,no
8,173,-1,0,0,no
8,526,-1,0,0,yes
8,401,-1,0,0,yes
8,122,-1,0,0,no
8,268,-1,0,0,no
8,95,-1,0,0,no
8,86,-1,0,0,no
8,144,-1,0,0,no
8,116,-1,0,0,no
8,67,-1,0,0,no
8,92,-1,0,0,no
8,118,-1,0,0,no
8,155,-1,0,0,no
8,137,-1,0,0,no
8,137,-1,0,0,no
8,165,-1,0,0,no
8,73,-1,0,0,no
8,92,-1,0,0,no
8,125,-1,0,0,no
8,257,-1,0,0,no
8,100,-1,0,0,no
8,86,-1,0,0,no
8,87,-1,0,0,no
8,493,-1,0,0,no
8,102,-1,0,0,no
8,76,-1,0,0,no
8,82,-1,0,0,no
8,169,-1,0,0,no
8,181,-1,0,0,no
8,64,-1,0,0,no
8,156,-1,0,0,no
8,296,-1,0,0,no
8,185,-1,0,0,no
8,306,-1,0,0,no
8,61,-1,0,0,no
8,122,-1,0,0,no
8,150,-1,0,0,no
8,365,-1,0,0,no
8,229,-1,0,0,no
8,103,-1,0,0,no
8,115,-1,0,0,no
8,94,-1,0,0,no
8,90,-1,0,0,no
8,111,-1,0,0,no
8,106,-1,0,0,no
8,105,-1,0,0,no
8,244,-1,0,0,no
8,204,-1,0,0,no
8,197,-1,0,0,no
8,115,-1,0,0,no
8,155,-1,0,0,no
8,973,-1,0,0,no
8,181,-1,0,0,no
8,77,-1,0,0,no
8,119,-1,0,0,no
8,231,-1,0,0,no
8,346,-1,0,0,no
8,399,-1,0,0,no
8,112,-1,0,0,no
8,216,-1,0,0,no
8,152,-1,0,0,no
8,252,-1,0,0,no
8,259,-1,0,0,no
8,133,-1,0,0,no
8,89,-1,0,0,no
8,504,-1,0,0,no
8,84,-1,0,0,no
8,187,-1,0,0,no
8,266,-1,0,0,no
8,99,-1,0,0,no
8,107,-1,0,0,no
8,20,-1,0,0,no
8,89,-1,0,0,no
8,109,-1,0,0,no
8,228,-1,0,0,no
8,76,-1,0,0,no
8,96,-1,0,0,no
8,391,-1,0,0,no
8,1321,-1,0,0,yes
8,797,-1,0,0,yes
8,281,-1,0,0,no
8,407,-1,0,0,no
8,171,-1,0,0,no
8,76,-1,0,0,no
8,276,-1,0,0,no
8,59,-1,0,0,no
8,168,-1,0,0,no
8,205,-1,0,0,no
8,101,-1,0,0,no
8,125,-1,0,0,no
8,436,-1,0,0,no
8,190,-1,0,0,no
8,63,-1,0,0,no
8,218,-1,0,0,no
8,65,-1,0,0,no
8,146,-1,0,0,no
8,214,-1,0,0,no
8,82,-1,0,0,no
8,65,-1,0,0,no
8,194,-1,0,0,no
8,67,-1,0,0,no
8,105,-1,0,0,no
8,139,-1,0,0,no
8,266,-1,0,0,no
8,3422,-1,0,0,no
8,44,-1,0,0,no
8,238,-1,0,0,no
8,142,-1,0,0,no
8,159,-1,0,0,no
8,182,-1,0,0,no
8,231,-1,0,0,no
8,20,-1,0,0,no
8,152,-1,0,0,no
8,76,-1,0,0,no
8,145,-1,0,0,no
8,314,-1,0,0,no
8,352,-1,0,0,yes
8,414,-1,0,0,no
8,122,-1,0,0,no
8,163,-1,0,0,no
8,108,-1,0,0,no
8,133,-1,0,0,no
8,101,-1,0,0,no
8,131,-1,0,0,no
8,110,-1,0,0,no
8,141,-1,0,0,no
8,74,-1,0,0,no
8,165,-1,0,0,no
8,446,-1,0,0,no
8,201,-1,0,0,no
8,126,-1,0,0,no
8,670,-1,0,0,yes
8,481,-1,0,0,no
8,166,-1,0,0,no
8,429,-1,0,0,yes
8,269,-1,0,0,no
8,105,-1,0,0,no
8,1182,-1,0,0,yes
8,408,-1,0,0,no
8,198,-1,0,0,no
8,180,-1,0,0,no
8,184,-1,0,0,no
8,291,-1,0,0,no
8,131,-1,0,0,no
8,117,-1,0,0,no
8,162,-1,0,0,no
8,235,-1,0,0,no
8,324,-1,0,0,no
8,876,-1,0,0,yes
8,122,-1,0,0,no
8,235,-1,0,0,no
8,248,-1,0,0,no
8,12,-1,0,0,no
8,642,-1,0,0,no
8,84,-1,0,0,no
8,895,-1,0,0,yes
8,126,-1,0,0,no
8,520,-1,0,0,no
8,181,-1,0,0,no
8,1934,-1,0,0,no
8,88,-1,0,0,no
8,226,-1,0,0,no
8,452,-1,0,0,no
8,524,-1,0,0,no
8,95,-1,0,0,no
8,124,-1,0,0,no
8,141,-1,0,0,no
8,51,-1,0,0,no
8,365,-1,0,0,no
8,243,-1,0,0,no
8,90,-1,0,0,no
8,72,-1,0,0,no
8,448,-1,0,0,no
8,262,-1,0,0,no
8,37,-1,0,0,no
8,217,-1,0,0,no
8,336,-1,0,0,no
8,142,-1,0,0,no
8,147,-1,0,0,no
8,186,-1,0,0,no
8,124,-1,0,0,no
8,260,-1,0,0,no
8,111,-1,0,0,no
8,96,-1,0,0,no
8,293,-1,0,0,no
8,67,-1,0,0,no
8,534,-1,0,0,no
8,256,-1,0,0,no
8,229,-1,0,0,no
8,123,-1,0,0,no
8,259,-1,0,0,no
8,278,-1,0,0,no
8,163,-1,0,0,no
8,250,-1,0,0,no
8,430,-1,0,0,no
8,341,-1,0,0,yes
8,265,-1,0,0,no
8,35,-1,0,0,no
8,191,-1,0,0,no
8,152,-1,0,0,no
8,93,-1,0,0,no
8,385,-1,0,0,no
8,542,-1,0,0,no
8,112,-1,0,0,no
8,419,-1,0,0,no
8,82,-1,0,0,no
8,144,-1,0,0,no
8,229,-1,0,0,no
8,160,-1,0,0,no
8,218,-1,0,0,no
8,201,-1,0,0,no
8,152,-1,0,0,no
8,36,-1,0,0,no
8,117,-1,0,0,no
8,90,-1,0,0,no
8,88,-1,0,0,no
8,94,-1,0,0,no
8,174,-1,0,0,no
8,231,-1,0,0,no
8,73,-1,0,0,no
8,129,-1,0,0,no
8,108,-1,0,0,no
8,193,-1,0,0,yes
8,175,-1,0,0,no
8,108,-1,0,0,no
8,121,-1,0,0,no
8,85,-1,0,0,no
8,82,-1,0,0,no
8,138,-1,0,0,no
8,1306,-1,0,0,yes
8,110,-1,0,0,no
8,243,-1,0,0,yes
8,188,-1,0,0,no
8,126,-1,0,0,no
8,75,-1,0,0,no
8,137,-1,0,0,no
8,130,-1,0,0,no
8,117,-1,0,0,no
8,61,-1,0,0,no
8,87,-1,0,0,no
8,114,-1,0,0,no
8,52,-1,0,0,no
8,550,-1,0,0,no
8,130,-1,0,0,no
8,161,-1,0,0,no
8,50,-1,0,0,no
8,135,-1,0,0,no
8,207,-1,0,0,no
8,133,-1,0,0,no
8,282,-1,0,0,no
8,442,-1,0,0,no
8,299,-1,0,0,no
8,146,-1,0,0,no
8,82,-1,0,0,no
8,31,-1,0,0,no
8,292,-1,0,0,no
8,161,-1,0,0,no
8,161,-1,0,0,no
8,169,-1,0,0,no
8,94,-1,0,0,no
8,205,-1,0,0,no
8,102,-1,0,0,no
8,106,-1,0,0,no
8,92,-1,0,0,no
8,243,-1,0,0,no
8,163,-1,0,0,no
8,129,-1,0,0,no
8,502,-1,0,0,no
8,49,-1,0,0,no
8,126,-1,0,0,no
8,31,-1,0,0,no
8,155,-1,0,0,no
8,93,-1,0,0,no
8,85,-1,0,0,no
8,75,-1,0,0,no
8,215,-1,0,0,no
8,75,-1,0,0,no
8,118,-1,0,0,no
8,191,-1,0,0,no
8,87,-1,0,0,no
8,261,-1,0,0,no
8,150,-1,0,0,no
8,258,-1,0,0,no
8,241,-1,0,0,no
8,94,-1,0,0,no
8,109,-1,0,0,no
8,97,-1,0,0,no
8,257,-1,0,0,no
8,994,-1,0,0,yes
8,175,-1,0,0,no
8,112,-1,0,0,no
8,75,-1,0,0,no
8,172,-1,0,0,no
8,41,-1,0,0,no
8,53,-1,0,0,no
8,169,-1,0,0,no
8,198,-1,0,0,no
8,151,-1,0,0,no
8,507,-1,0,0,yes
8,197,-1,0,0,no
8,130,-1,0,0,no
8,84,-1,0,0,no
8,401,-1,0,0,no
8,118,-1,0,0,no
8,784,-1,0,0,yes
8,109,-1,0,0,no
8,89,-1,0,0,no
8,172,-1,0,0,no
8,265,-1,0,0,no
8,151,-1,0,0,no
8,183,-1,0,0,no
8,80,-1,0,0,no
8,45,-1,0,0,no
8,249,-1,0,0,no
8,472,-1,0,0,no
8,150,-1,0,0,no
8,111,-1,0,0,no
8,298,-1,0,0,no
8,230,-1,0,0,no
8,31,-1,0,0,no
8,353,-1,0,0,no
8,201,-1,0,0,no
8,104,-1,0,0,no
8,75,-1,0,0,no
8,66,-1,0,0,no
8,385,-1,0,0,no
8,233,-1,0,0,no
8,124,-1,0,0,no
8,124,-1,0,0,no
8,121,-1,0,0,no
8,86,-1,0,0,no
8,34,-1,0,0,no
8,112,-1,0,0,no
8,324,-1,0,0,no
8,88,-1,0,0,no
8,156,-1,0,0,no
8,387,-1,0,0,no
8,124,-1,0,0,no
8,317,-1,0,0,yes
8,132,-1,0,0,no
8,163,-1,0,0,no
8,140,-1,0,0,no
8,89,-1,0,0,no
8,235,-1,0,0,no
8,254,-1,0,0,no
8,316,-1,0,0,no
8,420,-1,0,0,no
8,104,-1,0,0,no
8,209,-1,0,0,no
8,151,-1,0,0,no
8,109,-1,0,0,no
8,512,-1,0,0,yes
8,89,-1,0,0,no
8,809,-1,0,0,yes
8,138,-1,0,0,no
8,112,-1,0,0,no
8,94,-1,0,0,no
8,70,-1,0,0,no
8,391,-1,0,0,no
8,523,-1,0,0,yes
8,108,-1,0,0,no
8,321,-1,0,0,no
8,224,-1,0,0,no
8,309,-1,0,0,no
8,177,-1,0,0,no
8,109,-1,0,0,no
8,348,-1,0,0,no
8,433,-1,0,0,no
8,363,-1,0,0,no
8,167,-1,0,0,no
8,248,-1,0,0,no
8,103,-1,0,0,no
8,417,-1,0,0,no
8,111,-1,0,0,no
8,200,-1,0,0,no
8,189,-1,0,0,no
8,201,-1,0,0,no
8,50,-1,0,0,no
8,107,-1,0,0,no
8,192,-1,0,0,no
8,521,-1,0,0,no
8,237,-1,0,0,no
8,95,-1,0,0,no
8,172,-1,0,0,no
8,88,-1,0,0,no
8,63,-1,0,0,no
8,170,-1,0,0,no
8,669,-1,0,0,yes
8,73,-1,0,0,no
8,419,-1,0,0,yes
8,118,-1,0,0,no
8,169,-1,0,0,no
8,138,-1,0,0,no
8,142,-1,0,0,no
8,385,-1,0,0,no
8,215,-1,0,0,no
8,100,-1,0,0,no
8,117,-1,0,0,no
8,629,-1,0,0,no
8,82,-1,0,0,no
8,133,-1,0,0,no
8,188,-1,0,0,no
8,202,-1,0,0,no
8,275,-1,0,0,no
8,149,-1,0,0,no
8,61,-1,0,0,no
8,125,-1,0,0,no
8,81,-1,0,0,no
8,236,-1,0,0,no
8,194,-1,0,0,no
8,229,-1,0,0,no
8,148,-1,0,0,no
8,140,-1,0,0,no
8,129,-1,0,0,no
8,124,-1,0,0,no
8,131,-1,0,0,no
8,362,-1,0,0,no
8,138,-1,0,0,no
8,71,-1,0,0,no
8,16,-1,0,0,no
8,216,-1,0,0,no
8,108,-1,0,0,no
8,351,-1,0,0,no
8,176,-1,0,0,no
8,160,-1,0,0,no
8,51,-1,0,0,no
8,310,-1,0,0,no
8,82,-1,0,0,no
8,404,-1,0,0,no
