month,duration,pdays,previous,poutcome,deposit
11,254,-1,0,0,yes
11,459,-1,0,0,yes
4,574,-1,0,0,yes
5,372,90,10,2,yes
8,252,-1,0,0,yes
5,775,341,3,-2,yes
4,840,-1,0,0,yes
8,78,-1,0,0,yes
1,475,-1,0,0,yes
4,717,-1,0,0,yes
3,186,-1,0,0,yes
5,244,-1,0,0,yes
12,412,-1,0,0,yes
5,451,169,2,-2,yes
2,696,189,2,1,yes
4,156,305,6,1,yes
5,414,183,2,2,yes
7,1272,-1,0,0,yes
5,1205,-1,0,0,yes
6,835,-1,0,0,yes
7,309,181,3,2,yes
2,196,-1,0,0,yes
6,232,-1,0,0,yes
3,347,-1,0,0,yes
4,618,-1,0,0,yes
10,264,-1,0,0,yes
4,335,-1,0,0,yes
10,102,180,3,2,yes
4,138,-1,0,0,yes
7,431,-1,0,0,yes
6,151,-1,0,0,yes
11,187,-1,0,0,no
11,102,-1,0,0,no
6,118,81,1,2,no
1,89,260,2,-2,no
11,102,-1,0,0,no
5,315,-1,0,0,no
6,231,-1,0,0,no
5,149,299,10,-2,no
5,302,-1,0,0,no
5,309,-1,0,0,no
5,240,-1,0,0,no
6,131,-1,0,0,no
5,185,-1,0,0,no
2,169,-1,0,0,no
8,271,-1,0,0,no
8,98,-1,0,0,no
5,161,-1,0,0,no
5,47,-1,0,0,no
7,164,-1,0,0,no
5,164,-1,0,0,no
5,193,-1,0,0,no
5,8,-1,0,0,no
7,454,-1,0,0,no
10,70,-1,0,0,no
8,119,-1,0,0,no
7,212,-1,0,0,no
8,157,-1,0,0,no
5,119,-1,0,0,no
8,130,-1,0,0,no
5,472,-1,0,0,no
8,488,-1,0,0,no
8,139,-1,0,0,no
11,97,-1,0,0,no
5,174,-1,0,0,no
8,95,-1,0,0,no
6,145,-1,0,0,no
5,32,-1,0,0,no
7,121,-1,0,0,no
5,217,301,1,-2,no
11,60,-1,0,0,no
6,46,-1,0,0,no
8,263,84,1,1,no
11,240,119,2,-2,no
7,977,-1,0,0,no
8,315,-1,0,0,no
6,72,-1,0,0,no
11,73,-1,0,0,no
5,355,-1,0,0,no
5,320,-1,0,0,no
6,60,-1,0,0,no
8,175,104,2,2,no
7,256,-1,0,0,no
6,323,-1,0,0,no
5,340,-1,0,0,no
5,163,-1,0,0,no
8,221,-1,0,0,no
7,135,-1,0,0,no
8,73,-1,0,0,no
8,221,-1,0,0,no
1,74,-1,0,0,no
2,174,208,1,-2,no
11,782,-1,0,0,no
8,100,-1,0,0,no
6,244,-1,0,0,no
11,233,-1,0,0,no
7,59,-1,0,0,no
8,136,105,2,-2,no
8,230,-1,0,0,no
5,218,-1,0,0,no
11,888,-1,0,0,no
2,217,-1,0,0,no
10,73,-1,0,0,no
8,66,-1,0,0,no
11,640,-1,0,0,no
8,309,-1,0,0,no
5,250,-1,0,0,no
1,305,-1,0,0,no
5,128,-1,0,0,no
3,106,98,1,1,no
1,64,-1,0,0,no
5,202,-1,0,0,no
5,34,353,3,1,no
6,106,-1,0,0,no
8,230,-1,0,0,no
6,297,28,3,-2,no
5,129,-1,0,0,no
11,131,-1,0,0,no
7,282,-1,0,0,no
5,260,-1,0,0,no
5,132,-1,0,0,no
5,245,-1,0,0,no
7,61,-1,0,0,no
8,174,-1,0,0,no
8,370,-1,0,0,no
5,262,-1,0,0,no
5,100,168,1,-2,no
5,69,-1,0,0,no
5,440,-1,0,0,no
11,99,126,3,-2,no
5,346,-1,0,0,no
5,492,-1,0,0,no
8,197,-1,0,0,no
6,308,-1,0,0,no
7,126,-1,0,0,no
2,174,-1,0,0,no
6,21,-1,0,0,no
5,167,-1,0,0,no
8,526,103,1,-2,no
11,391,-1,0,0,no
5,19,-1,0,0,no
6,85,-1,0,0,no
7,289,412,2,-2,no
8,55,-1,0,0,no
5,159,-1,0,0,no
6,186,-1,0,0,no
5,576,-1,0,0,no
6,58,-1,0,0,no
5,95,-1,0,0,no
9,1353,-1,0,0,no
8,88,-1,0,0,no
7,57,-1,0,0,no
11,256,-1,0,0,no
6,127,-1,0,0,no
8,60,-1,0,0,no
5,506,-1,0,0,no
11,70,-1,0,0,no
2,168,-1,0,0,no
5,51,-1,0,0,no
8,207,-1,0,0,no
8,164,-1,0,0,no
6,327,-1,0,0,no
2,538,188,4,-2,no
8,131,-1,0,0,no
6,441,-1,0,0,no
4,263,-1,0,0,no
4,127,-1,0,0,no
5,66,-1,0,0,no
7,203,-1,0,0,no
7,281,-1,0,0,no
5,137,-1,0,0,no
7,302,-1,0,0,no
6,91,-1,0,0,no
5,90,-1,0,0,no
5,97,-1,0,0,no
5,10,324,27,1,no
11,184,-1,0,0,no
8,118,-1,0,0,no
11,63,-1,0,0,no
1,96,201,3,2,no
1,41,266,2,-2,no
5,100,-1,0,0,no
5,63,-1,0,0,no
4,31,263,9,-2,no
8,146,-1,0,0,no
5,113,-1,0,0,no
5,175,-1,0,0,no
8,165,-1,0,0,no
8,99,-1,0,0,no
7,416,-1,0,0,no
5,202,-1,0,0,no
5,297,-1,0,0,no
6,301,-1,0,0,no
5,253,-1,0,0,no
6,125,-1,0,0,no
5,321,87,8,-2,no
8,231,-1,0,0,no
7,88,-1,0,0,no
5,107,-1,0,0,no
7,54,-1,0,0,no
1,161,-1,0,0,no
5,23,-1,0,0,no
5,32,14,1,-2,no
5,57,-1,0,0,no
1,228,-1,0,0,no
6,70,-1,0,0,no
1,389,-1,0,0,no
11,35,-1,0,0,no
5,195,-1,0,0,no
5,382,-1,0,0,no
5,173,-1,0,0,no
11,44,164,1,-2,no
2,510,198,4,-2,no
5,185,-1,0,0,no
11,325,-1,0,0,no
6,296,-1,0,0,no
2,58,269,2,-2,no
4,220,183,5,-2,no
5,161,-1,0,0,no
5,210,352,1,-2,no
8,8,-1,0,0,no
1,240,-1,0,0,no
11,64,-1,0,0,no
8,95,-1,0,0,no
7,255,-1,0,0,no
10,4,-1,0,0,no
5,234,-1,0,0,no
1,309,-1,0,0,no
2,80,-1,0,0,no
6,45,-1,0,0,no
11,102,-1,0,0,no
8,98,106,1,-2,no
5,311,-1,0,0,no
5,195,-1,0,0,no
5,217,-1,0,0,no
6,8,-1,0,0,no
4,12,-1,0,0,no
6,29,-1,0,0,no
5,606,345,1,-2,no
11,199,-1,0,0,no
5,107,-1,0,0,no
5,104,-1,0,0,no
7,249,-1,0,0,no
8,161,-1,0,0,no
5,27,-1,0,0,no
4,77,-1,0,0,no
7,183,-1,0,0,no
8,360,-1,0,0,no
8,262,-1,0,0,no
11,105,133,3,-2,no
1,145,-1,0,0,no
1,859,235,1,1,no
11,128,-1,0,0,no
1,58,184,15,1,no
4,161,253,1,-2,no
8,31,-1,0,0,no
1,99,225,13,1,no
11,112,-1,0,0,no
6,202,-1,0,0,no
11,229,-1,0,0,no
4,113,182,3,-2,no
11,222,187,3,-2,no
9,113,100,2,1,no
9,161,274,1,-2,no
5,43,350,1,1,no
5,303,351,2,-2,no
7,421,-1,0,0,no
6,606,-1,0,0,no
5,358,337,3,-2,no
7,182,-1,0,0,no
7,90,-1,0,0,no
8,89,401,1,-2,no
1,258,-1,0,0,no
7,265,-1,0,0,no
7,277,-1,0,0,no
9,9,-1,0,0,no
4,415,-1,0,0,no
8,585,-1,0,0,no
5,16,368,1,1,no
5,73,-1,0,0,no
5,279,-1,0,0,no
5,1529,-1,0,0,no
7,256,-1,0,0,no
4,325,-1,0,0,no
6,201,-1,0,0,no
7,12,-1,0,0,no
5,96,-1,0,0,no
9,214,-1,0,0,no
5,208,-1,0,0,no
2,63,257,2,-2,no
4,139,-1,0,0,no
5,101,-1,0,0,no
2,129,197,1,-2,no
8,87,117,2,-2,no
11,101,-1,0,0,no
11,36,109,1,1,no
8,273,-1,0,0,no
7,193,-1,0,0,no
5,221,-1,0,0,no
5,316,-1,0,0,no
6,308,-1,0,0,no
2,102,-1,0,0,no
11,64,-1,0,0,no
4,192,-1,0,0,no
5,34,-1,0,0,no
8,112,81,1,1,no
11,117,-1,0,0,no
5,160,368,4,-2,no
5,139,-1,0,0,no
5,119,-1,0,0,no
11,62,-1,0,0,no
2,228,-1,0,0,no
5,161,-1,0,0,no
5,130,-1,0,0,no
10,422,175,4,2,no
7,1029,-1,0,0,no
2,393,261,1,1,no
6,143,-1,0,0,no
11,79,94,3,-2,no
5,249,-1,0,0,no
5,535,352,2,-2,no
6,537,-1,0,0,no
5,55,-1,0,0,no
1,132,-1,0,0,no
5,414,-1,0,0,no
7,61,-1,0,0,no
8,101,-1,0,0,no
2,10,-1,0,0,no
11,1855,-1,0,0,no
2,15,-1,0,0,no
4,208,-1,0,0,no
5,59,301,1,1,no
5,247,-1,0,0,no
5,274,-1,0,0,no
8,271,369,3,-2,no
8,425,-1,0,0,no
8,93,190,2,1,no
5,51,179,1,-2,no
1,54,-1,0,0,no
11,101,-1,0,0,no
11,36,-1,0,0,no
5,423,-1,0,0,no
5,266,168,1,-2,no
5,174,-1,0,0,no
4,163,-1,0,0,no
8,18,-1,0,0,no
5,517,350,2,-2,no
2,256,190,3,-2,no
5,257,-1,0,0,no
8,123,-1,0,0,no
4,472,-1,0,0,no
2,38,-1,0,0,no
2,174,-1,0,0,no
7,204,-1,0,0,no
8,95,68,1,2,no
6,131,388,1,-2,no
7,63,-1,0,0,no
6,67,-1,0,0,no
8,61,-1,0,0,no
5,249,-1,0,0,no
6,47,-1,0,0,no
5,12,91,1,1,no
5,107,-1,0,0,no
11,63,-1,0,0,no
4,340,-1,0,0,no
11,204,-1,0,0,no
5,96,360,3,-2,no
4,285,-1,0,0,no
5,52,-1,0,0,no
11,55,189,1,-2,no
8,170,-1,0,0,no
7,173,-1,0,0,no
5,155,-1,0,0,no
7,150,-1,0,0,no
6,98,-1,0,0,no
11,195,-1,0,0,no
8,112,-1,0,0,no
6,49,-1,0,0,no
5,426,-1,0,0,no
4,104,236,6,-2,no
8,161,-1,0,0,no
8,56,-1,0,0,no
8,97,-1,0,0,no
8,280,-1,0,0,no
6,198,-1,0,0,no
5,94,-1,0,0,no
8,105,-1,0,0,no
11,73,-1,0,0,no
7,109,-1,0,0,no
5,52,-1,0,0,no
2,211,-1,0,0,no
8,119,-1,0,0,no
11,65,119,1,-2,no
1,155,261,2,-2,no
5,221,169,3,-2,no
5,266,-1,0,0,no
5,187,-1,0,0,no
6,179,-1,0,0,no
5,83,-1,0,0,no
5,246,-1,0,0,no
4,462,328,2,1,no
5,169,-1,0,0,no
8,358,-1,0,0,no
2,277,-1,0,0,no
5,335,-1,0,0,no
8,73,440,2,-2,no
8,182,-1,0,0,no
5,485,-1,0,0,no
5,178,175,2,-2,no
7,250,-1,0,0,no
7,468,-1,0,0,no
7,77,-1,0,0,no
7,122,-1,0,0,no
6,114,-1,0,0,no
7,66,-1,0,0,no
4,345,138,6,1,no
5,198,-1,0,0,no
5,214,326,2,-2,no
7,176,-1,0,0,no
7,95,-1,0,0,no
7,32,-1,0,0,no
3,71,-1,0,0,no
8,234,-1,0,0,no
5,67,-1,0,0,no
11,106,-1,0,0,no
5,81,365,1,-2,no
6,259,-1,0,0,no
2,331,-1,0,0,no
6,92,-1,0,0,no
7,90,-1,0,0,no
6,64,-1,0,0,no
7,105,-1,0,0,no
8,124,-1,0,0,no
5,130,-1,0,0,no
5,275,-1,0,0,no
5,62,-1,0,0,no
5,427,-1,0,0,no
7,88,-1,0,0,no
6,161,-1,0,0,no
4,220,367,7,2,no
7,185,-1,0,0,no
8,85,-1,0,0,no
7,392,-1,0,0,no
5,141,-1,0,0,no
2,112,-1,0,0,no
5,318,172,1,-2,no
6,453,-1,0,0,no
5,144,342,16,-2,no
5,23,-1,0,0,no
4,835,-1,0,0,no
5,166,-1,0,0,no
2,133,-1,0,0,no
6,203,-1,0,0,no
4,187,-1,0,0,no
5,399,358,5,1,no
5,140,-1,0,0,no
6,7,-1,0,0,no
5,441,-1,0,0,no
6,58,-1,0,0,no
1,147,-1,0,0,no
5,166,-1,0,0,no
5,921,-1,0,0,no
8,176,-1,0,0,no
5,11,-1,0,0,no
5,170,-1,0,0,no
5,145,-1,0,0,no
5,238,-1,0,0,no
5,51,368,1,-2,no
7,120,-1,0,0,no
4,86,269,3,1,no
2,264,-1,0,0,no
2,106,259,1,-2,no
7,68,-1,0,0,no
5,97,-1,0,0,no
8,106,-1,0,0,no
5,322,-1,0,0,no
7,80,-1,0,0,no
5,193,-1,0,0,no
8,61,-1,0,0,no
11,71,-1,0,0,no
8,276,-1,0,0,no
5,140,-1,0,0,no
6,143,-1,0,0,no
2,89,274,1,-2,no
11,85,-1,0,0,no
5,673,-1,0,0,no
8,189,-1,0,0,no
11,65,110,2,2,no
7,570,-1,0,0,no
7,94,-1,0,0,no
7,333,-1,0,0,no
6,189,-1,0,0,no
10,365,774,11,-2,no
7,112,-1,0,0,no
5,220,111,2,1,no
5,322,-1,0,0,no
1,433,228,1,-2,no
5,134,-1,0,0,no
5,357,-1,0,0,no
5,78,89,9,2,no
5,31,330,17,-2,no
11,107,105,3,-2,no
5,49,-1,0,0,no
2,139,93,3,2,no
5,71,-1,0,0,no
4,2053,317,1,1,no
5,85,308,2,-2,no
2,114,208,1,-2,no
11,8,-1,0,0,no
7,12,-1,0,0,no
6,392,-1,0,0,no
8,151,-1,0,0,no
5,127,-1,0,0,no
4,93,-1,0,0,no
11,200,165,2,-2,no
5,162,-1,0,0,no
5,130,-1,0,0,no
1,413,-1,0,0,no
7,251,-1,0,0,no
11,125,-1,0,0,no
5,247,-1,0,0,no
5,265,-1,0,0,no
11,64,-1,0,0,no
11,128,-1,0,0,no
5,427,-1,0,0,no
5,188,-1,0,0,no
6,315,-1,0,0,no
6,372,-1,0,0,no
6,741,-1,0,0,no
7,125,-1,0,0,no
5,806,-1,0,0,no
5,193,-1,0,0,no
9,69,-1,0,0,no
8,52,-1,0,0,no
5,125,-1,0,0,no
6,227,-1,0,0,no
11,239,177,1,-2,no
5,128,-1,0,0,no
5,233,-1,0,0,no
2,576,-1,0,0,no
6,415,-1,0,0,no
4,127,-1,0,0,no
5,214,-1,0,0,no
5,922,-1,0,0,no
7,184,-1,0,0,no
5,308,-1,0,0,no
5,139,350,1,-2,no
8,80,-1,0,0,no
5,129,-1,0,0,no
4,356,314,2,-2,no
4,54,-1,0,0,no
11,81,-1,0,0,no
11,319,100,6,-2,no
11,277,-1,0,0,no
11,114,-1,0,0,no
5,93,-1,0,0,no
7,130,-1,0,0,no
8,1241,-1,0,0,no
5,232,-1,0,0,no
7,423,-1,0,0,no
11,122,-1,0,0,no
2,79,193,7,-2,no
11,55,-1,0,0,no
7,22,-1,0,0,no
6,256,-1,0,0,no
4,707,149,2,-2,no
5,176,175,1,-2,no
4,766,150,3,1,no
4,208,344,4,-2,no
7,107,-1,0,0,no
7,201,-1,0,0,no
1,194,-1,0,0,no
5,206,-1,0,0,no
5,109,87,2,-2,no
5,79,-1,0,0,no
8,472,-1,0,0,no
7,647,-1,0,0,no
10,632,-1,0,0,no
5,45,-1,0,0,no
7,146,-1,0,0,no
5,73,-1,0,0,no
5,399,-1,0,0,no
6,124,-1,0,0,no
11,119,167,3,2,no
5,145,-1,0,0,no
5,124,-1,0,0,no
6,107,-1,0,0,no
8,117,-1,0,0,no
8,111,-1,0,0,no
7,515,-1,0,0,no
8,205,-1,0,0,no
2,75,-1,0,0,no
8,503,-1,0,0,no
8,275,-1,0,0,no
4,948,-1,0,0,no
11,295,93,3,2,no
8,79,-1,0,0,no
7,141,-1,0,0,no
5,166,-1,0,0,no
5,29,-1,0,0,no
2,157,-1,0,0,no
11,448,-1,0,0,no
5,70,-1,0,0,no
7,229,-1,0,0,no
5,160,360,3,-2,no
7,238,-1,0,0,no
4,238,323,2,-2,no
8,102,-1,0,0,no
7,74,-1,0,0,no
11,52,-1,0,0,no
6,60,-1,0,0,no
5,186,-1,0,0,no
5,29,-1,0,0,no
7,57,-1,0,0,no
11,107,-1,0,0,no
2,280,75,1,-2,no
10,139,96,7,-2,no
7,72,-1,0,0,no
5,216,-1,0,0,no
6,132,-1,0,0,no
8,132,-1,0,0,no
11,88,-1,0,0,no
11,40,-1,0,0,no
6,188,-1,0,0,no
5,161,-1,0,0,no
7,68,-1,0,0,no
2,47,-1,0,0,no
5,196,-1,0,0,no
5,133,-1,0,0,no
6,139,-1,0,0,no
7,174,-1,0,0,no
8,104,-1,0,0,no
8,121,-1,0,0,no
5,211,-1,0,0,no
8,315,83,1,1,no
6,256,-1,0,0,no
1,49,183,4,-2,no
5,361,-1,0,0,no
6,398,-1,0,0,no
5,336,356,1,-2,no
8,358,-1,0,0,no
6,101,92,5,2,no
8,98,-1,0,0,no
11,114,-1,0,0,no
2,101,-1,0,0,no
2,161,-1,0,0,no
8,392,-1,0,0,no
5,285,-1,0,0,no
8,64,-1,0,0,no
8,195,-1,0,0,no
8,290,-1,0,0,no
4,41,301,4,1,no
11,283,-1,0,0,no
11,113,-1,0,0,no
11,99,-1,0,0,no
11,116,196,1,-2,no
8,239,-1,0,0,no
11,195,-1,0,0,no
5,338,-1,0,0,no
6,97,-1,0,0,no
10,1386,-1,0,0,no
5,97,-1,0,0,no
5,99,-1,0,0,no
8,76,-1,0,0,no
4,517,255,1,-2,no
5,456,-1,0,0,no
11,635,170,2,-2,no
4,126,336,2,1,no
11,148,-1,0,0,no
5,12,-1,0,0,no
5,58,-1,0,0,no
4,62,-1,0,0,no
5,120,-1,0,0,no
5,13,-1,0,0,no
11,661,190,1,-2,no
4,200,327,2,-2,no
8,36,-1,0,0,no
5,76,-1,0,0,no
4,1426,318,6,-2,no
11,92,188,1,-2,no
5,148,-1,0,0,no
7,177,-1,0,0,no
2,47,-1,0,0,no
5,279,370,2,-2,no
11,48,-1,0,0,no
5,174,-1,0,0,no
6,73,-1,0,0,no
2,185,-1,0,0,no
6,373,-1,0,0,no
8,31,-1,0,0,no
11,155,-1,0,0,no
11,318,-1,0,0,no
8,87,-1,0,0,no
7,21,-1,0,0,no
8,152,-1,0,0,no
8,376,-1,0,0,no
6,136,101,1,2,no
8,61,-1,0,0,no
6,432,-1,0,0,no
6,72,-1,0,0,no
7,197,-1,0,0,no
5,58,334,3,1,no
8,130,-1,0,0,no
11,93,-1,0,0,no
5,243,-1,0,0,no
7,191,-1,0,0,no
5,509,-1,0,0,no
4,307,-1,0,0,no
5,175,-1,0,0,no
4,359,-1,0,0,no
5,15,-1,0,0,no
2,56,271,1,1,no
5,161,-1,0,0,no
7,153,-1,0,0,no
11,173,192,1,-2,no
5,56,-1,0,0,no
6,112,-1,0,0,no
5,191,294,1,-2,no
5,145,-1,0,0,no
7,149,-1,0,0,no
5,122,-1,0,0,no
7,122,-1,0,0,no
9,234,149,2,1,no
1,1169,-1,0,0,no
4,180,302,1,-2,no
5,343,-1,0,0,no
8,38,-1,0,0,no
8,236,-1,0,0,no
6,25,-1,0,0,no
6,87,-1,0,0,no
11,251,-1,0,0,no
11,113,-1,0,0,no
6,533,-1,0,0,no
6,98,-1,0,0,no
6,317,-1,0,0,no
5,267,-1,0,0,no
7,216,-1,0,0,no
5,457,-1,0,0,no
1,50,-1,0,0,no
7,46,-1,0,0,no
5,133,41,5,2,no
5,138,168,1,-2,no
5,574,-1,0,0,no
8,224,-1,0,0,no
8,115,-1,0,0,no
5,262,-1,0,0,no
7,255,-1,0,0,no
5,338,-1,0,0,no
6,137,-1,0,0,no
2,99,-1,0,0,no
11,260,-1,0,0,no
2,93,-1,0,0,no
5,169,-1,0,0,no
5,150,-1,0,0,no
8,90,-1,0,0,no
1,127,233,8,1,no
5,109,-1,0,0,no
11,127,111,6,-2,no
11,559,169,2,-2,no
8,306,-1,0,0,no
5,63,-1,0,0,no
5,36,365,3,-2,no
5,265,-1,0,0,no
8,235,-1,0,0,no
5,120,-1,0,0,no
6,199,-1,0,0,no
6,96,-1,0,0,no
6,122,-1,0,0,no
6,64,-1,0,0,no
7,439,-1,0,0,no
11,177,-1,0,0,no
8,249,-1,0,0,no
11,972,-1,0,0,no
4,63,-1,0,0,no
8,143,371,6,-2,no
4,345,-1,0,0,no
7,559,-1,0,0,no
6,253,-1,0,0,no
7,580,-1,0,0,no
5,144,-1,0,0,no
7,301,-1,0,0,no
7,53,-1,0,0,no
5,189,-1,0,0,no
11,101,80,3,2,no
4,62,323,1,-2,no
2,26,197,1,-2,no
2,16,-1,0,0,no
7,157,-1,0,0,no
1,225,-1,0,0,no
5,712,-1,0,0,no
1,70,-1,0,0,no
5,103,-1,0,0,no
4,268,330,1,-2,no
6,298,-1,0,0,no
7,134,-1,0,0,no
2,124,-1,0,0,no
5,340,312,4,-2,no
6,254,-1,0,0,no
1,404,251,6,-2,no
7,747,-1,0,0,no
11,140,-1,0,0,no
1,54,160,13,-2,no
1,651,-1,0,0,no
5,57,-1,0,0,no
6,193,-1,0,0,no
9,157,486,1,1,no
7,61,-1,0,0,no
6,97,-1,0,0,no
5,235,-1,0,0,no
11,135,-1,0,0,no
8,109,-1,0,0,no
7,94,-1,0,0,no
2,251,-1,0,0,no
8,76,-1,0,0,no
4,363,327,1,-2,no
7,106,-1,0,0,no
4,281,-1,0,0,no
8,78,-1,0,0,no
7,56,-1,0,0,no
8,127,-1,0,0,no
5,74,-1,0,0,no
7,161,-1,0,0,no
6,109,-1,0,0,no
6,189,-1,0,0,no
8,648,-1,0,0,no
7,63,-1,0,0,no
5,160,-1,0,0,no
5,514,-1,0,0,no
5,278,-1,0,0,no
12,520,133,3,-2,no
4,217,-1,0,0,no
7,117,-1,0,0,no
6,344,-1,0,0,no
4,365,324,1,-2,no
8,181,-1,0,0,no
4,441,-1,0,0,no
4,226,-1,0,0,no
11,54,-1,0,0,no
1,140,-1,0,0,no
2,45,93,1,2,no
5,165,-1,0,0,no
6,114,-1,0,0,no
8,274,-1,0,0,no
7,107,-1,0,0,no
1,181,-1,0,0,no
5,205,-1,0,0,no
7,103,-1,0,0,no
5,152,-1,0,0,no
7,307,-1,0,0,no
5,109,-1,0,0,no
8,127,-1,0,0,no
6,131,-1,0,0,no
5,334,-1,0,0,no
5,285,-1,0,0,no
11,77,-1,0,0,no
5,132,-1,0,0,no
5,173,350,7,-2,no
5,90,-1,0,0,no
5,97,-1,0,0,no
11,208,-1,0,0,no
8,461,-1,0,0,no
11,306,-1,0,0,no
6,719,-1,0,0,no
5,376,-1,0,0,no
10,140,-1,0,0,no
5,894,347,2,-2,no
7,269,-1,0,0,no
2,141,5,1,-2,no
5,243,-1,0,0,no
7,163,-1,0,0,no
1,339,-1,0,0,no
7,118,-1,0,0,no
5,355,-1,0,0,no
4,191,323,9,-2,no
8,173,-1,0,0,no
4,264,86,3,-2,no
11,29,-1,0,0,no
8,103,-1,0,0,no
5,34,-1,0,0,no
1,348,-1,0,0,no
5,116,-1,0,0,no
5,269,353,2,-2,no
8,95,-1,0,0,no
7,337,-1,0,0,no
8,71,-1,0,0,no
5,37,-1,0,0,no
5,57,-1,0,0,no
4,114,-1,0,0,no
5,224,370,2,-2,no
7,140,-1,0,0,no
6,36,-1,0,0,no
7,45,-1,0,0,no
7,250,-1,0,0,no
6,100,-1,0,0,no
11,48,188,1,-2,no
7,367,-1,0,0,no
4,203,-1,0,0,no
6,99,-1,0,0,no
5,565,-1,0,0,no
5,275,307,1,1,no
2,39,-1,0,0,no
7,73,-1,0,0,no
6,273,-1,0,0,no
8,65,-1,0,0,no
5,311,-1,0,0,no
6,308,-1,0,0,no
6,170,-1,0,0,no
5,31,363,2,-2,no
11,138,-1,0,0,no
8,106,-1,0,0,no
6,193,-1,0,0,no
7,162,-1,0,0,no
7,300,-1,0,0,no
5,278,-1,0,0,no
7,174,-1,0,0,no
2,120,-1,0,0,no
7,220,-1,0,0,no
5,99,-1,0,0,no
1,56,-1,0,0,no
11,7,-1,0,0,no
4,319,-1,0,0,no
5,882,-1,0,0,no
5,40,-1,0,0,no
7,228,-1,0,0,no
7,123,-1,0,0,no
7,69,-1,0,0,no
7,102,-1,0,0,no
8,137,-1,0,0,no
2,270,-1,0,0,no
8,119,-1,0,0,no
6,189,-1,0,0,no
5,80,350,2,-2,no
11,106,-1,0,0,no
8,147,-1,0,0,no
7,238,-1,0,0,no
1,86,93,1,-2,no
6,373,-1,0,0,no
4,12,-1,0,0,no
5,16,351,5,-2,no
6,98,-1,0,0,no
5,390,-1,0,0,no
11,197,99,2,1,no
2,87,-1,0,0,no
5,146,-1,0,0,no
5,516,-1,0,0,no
5,224,-1,0,0,no
8,63,-1,0,0,no
11,371,-1,0,0,no
11,43,185,2,-2,no
11,608,-1,0,0,no
2,126,-1,0,0,no
6,63,-1,0,0,no
7,305,-1,0,0,no
5,272,-1,0,0,no
4,171,-1,0,0,no
8,55,-1,0,0,no
7,209,-1,0,0,no
2,248,-1,0,0,no
5,47,-1,0,0,no
11,844,-1,0,0,no
8,75,-1,0,0,no
7,256,-1,0,0,no
6,78,-1,0,0,no
5,350,344,1,-2,no
8,72,-1,0,0,no
6,29,-1,0,0,no
7,142,-1,0,0,no
6,89,-1,0,0,no
5,87,-1,0,0,no
11,137,-1,0,0,no
5,124,-1,0,0,no
6,11,-1,0,0,no
8,219,-1,0,0,no
5,88,-1,0,0,no
1,385,-1,0,0,no
4,293,322,2,-2,no
5,48,-1,0,0,no
5,316,-1,0,0,no
1,190,-1,0,0,no
11,75,119,2,2,no
8,94,-1,0,0,no
2,51,-1,0,0,no
5,338,-1,0,0,no
5,230,-1,0,0,no
7,181,-1,0,0,no
5,127,-1,0,0,no
7,83,-1,0,0,no
7,187,-1,0,0,no
5,274,-1,0,0,no
5,86,93,4,2,no
6,553,-1,0,0,no
9,511,-1,0,0,no
5,85,-1,0,0,no
8,174,-1,0,0,no
6,165,-1,0,0,no
5,197,-1,0,0,no
7,285,-1,0,0,no
5,77,350,1,-2,no
3,107,-1,0,0,no
8,137,-1,0,0,no
11,135,-1,0,0,no
11,465,95,12,1,no
5,245,-1,0,0,no
6,34,-1,0,0,no
5,82,-1,0,0,no
4,61,-1,0,0,no
5,257,-1,0,0,no
5,543,-1,0,0,no
6,161,-1,0,0,no
7,50,-1,0,0,no
2,69,-1,0,0,no
7,324,-1,0,0,no
8,80,-1,0,0,no
8,270,-1,0,0,no
5,178,-1,0,0,no
5,135,-1,0,0,no
9,23,778,41,1,no
8,252,-1,0,0,no
7,342,-1,0,0,no
5,851,-1,0,0,no
5,157,-1,0,0,no
2,44,-1,0,0,no
6,198,-1,0,0,no
5,203,-1,0,0,no
11,219,186,2,-2,no
5,349,-1,0,0,no
5,1101,-1,0,0,no
7,290,-1,0,0,no
2,343,210,3,2,no
7,177,-1,0,0,no
8,93,-1,0,0,no
4,152,223,3,1,no
11,1735,-1,0,0,no
7,623,-1,0,0,no
5,401,-1,0,0,no
5,167,-1,0,0,no
9,222,-1,0,0,no
8,247,102,3,2,no
11,365,100,2,-2,no
5,29,-1,0,0,no
11,418,-1,0,0,no
5,1438,-1,0,0,no
11,221,-1,0,0,no
1,107,-1,0,0,no
5,17,-1,0,0,no
5,350,-1,0,0,no
4,376,295,1,-2,no
6,47,-1,0,0,no
7,534,-1,0,0,no
6,105,-1,0,0,no
2,119,-1,0,0,no
4,15,316,1,-2,no
5,325,-1,0,0,no
7,65,-1,0,0,no
8,74,-1,0,0,no
8,133,-1,0,0,no
8,371,-1,0,0,no
11,117,-1,0,0,no
7,323,-1,0,0,no
2,124,-1,0,0,no
6,111,-1,0,0,no
6,76,-1,0,0,no
1,126,259,7,-2,no
8,88,-1,0,0,no
5,229,-1,0,0,no
7,106,-1,0,0,no
8,124,-1,0,0,no
11,143,90,1,1,no
5,227,-1,0,0,no
6,91,-1,0,0,no
11,484,-1,0,0,no
5,119,-1,0,0,no
7,151,-1,0,0,no
8,205,-1,0,0,no
8,133,-1,0,0,no
5,598,-1,0,0,no
